,movieId,title,plot
1602,76850,可爱的洪水猛兽,继《杂的文》后再次推出韩寒2008-2009最新博客文的精选。本书集合了以韩寒自己独特的思考方式为基础的杂文，评时事、人文、电影、艺术、赛车等，把最率性的品格，最出彩的观点，最犀利的言语，最有趣的内容，一一奉献给读者。
1603,76883,69,1969年是个重要的年份，很多事情在那一年发生。 东京大学取消入学考试，摇滚乐大行其道，披头士发行了三张专辑，滚石乐团推出最佳单曲，出现蓄长发、提倡爱与和平的嬉皮士。在巴黎戴高乐下台、越南战争僵持不下的那个动荡不安却绚烂多彩的年代，一个名叫矢崎剑介的高中生沉溺于当时东渐的西方文化之中，接触到了摇滚乐、前卫电影和嬉皮文化。为了心仪的女孩，他决定和艾达玛一起搞校园封锁，举办嘉年华活动，动机单纯，结果却出乎意料…… 1969年春天，17岁的人生像庆典般延伸开来。 《69》是关于村上龙高中生活的畅快淋漓的自传体青春小说，从时间上看，算是《无限近似于透明的蓝》的前传。 《69》在日本累计销量超过一百万册，2004年被翻拍成电影，由日本当红新生代青春偶像妻夫木聪、安藤政信、太田莉菜担当主演，在日本再掀热潮。本片获得“蓝丝带映画赏最佳日本电影奖”，妻夫木聪也因本片获得“报知电影奖最佳男主角奖”。影片在2006年台北电影节上首次放映即大获好评，被观众们称为必看的最佳青春电影。
1604,76897,变身,成濑纯一：普通的相貌、普通的经历、普通的工作、普通的性格，典型的到哪里都随处可见的那种人。工作两年，不好不坏，性格懦弱……唯一比较拿手的就是画画，并在买画材的时候认识了在油画店工作的小惠，然后象普通人一样陷入热恋。本该充满着幸福与宁静的生活，却被始料不及的一宗抢劫事件打乱——为了救一名小女孩，成濑被抢劫犯用枪射杀！ 醒来后的成濑被告知由于发生了亿分之一的奇迹，医院用刚好死去的别人的右脑移植到他遭枪击，受到破坏的右脑，手术奇迹般地成功。苏醒过来后，虽说有医生的详细解说和安慰，但自己的大脑有一半是别人的，有别人存在于自己的脑中。带着这份疑问的成濑忐忑不安地回到阔别已久的工作岗位和爱人身边，可慢慢地，他发现自己的身心正逐步发生一些变化，于是他决定要调查捐赠者的生前事迹以及为何自己会越来越暴躁的真正原因…… 《变身》属于一个写作意外，东野圭吾称之为自己“唯一有灵光闪耀”之作，评论界将这部作品与《分身》、《平行世界的爱情故事》并称为“东野私小说三部曲”。
1605,76921,鹿男,●入围直木奖和日本全国书店大奖！日本超过18万读者压倒性好评！ ●入选日经新闻读书周间特集“今年在我胸中回响不已的十本书”！ ●改编电视剧，由《交响情人梦》玉木宏主演，勇夺最佳日剧等三项大奖！ ●著名日本文化专家茂吕美耶专文导读！ “老师，神无月到了，该你出马啦！” 你相信鹿会说话吗？当我听到鹿竟然开口跟我说话时，简直快昏过去了。但鹿却告诉我，要我去把宝物──“眼睛”拿回来，那是每隔六十年，就由奈良的鹿、京都的狐狸和大阪的老鼠轮流保管的东西。 “为什么是我？” “因为你是被神明选中的‘送货人’。” “那到底是什么东西？”我还是无法接受！ “那是世上之宝，一直保护着你们的生命。” 鹿说它们以这个宝物担负起“镇压”的任务，已经一千八百年了，现在只不过是要我从狐狸那里把东西拿回来而已。但是，当我历尽艰辛，好不容易才终于拿到所谓的“眼睛”时，鹿却不满地说：“不是这个！老师，你一定要想办法把东西拿回来，否则一旦过了神无月，一切就会太迟了！”…… 有点神经质的年轻男老师，原本只是去奈良一所女子高中代一学期的课，结果不但第一天就跟女学生杠上，还糊里糊涂地被迫接下一桩事关重大的神秘任务！ 而本来看似简单的差事，却因为重重的意外波折，竟变成了倒数计时的惊险大挑战！故事以古都奈良为舞台，展开了一段将日本神话和历史融合成高潮迭起又回转曲折的奇幻冒险。 全书有如宫崎骏动画电影般充满想像力，加上浩瀚的构思、缜密的结构、跃动的细节，以及字里行间处处可见的幽默，不但对我们的环境以及人类存在的意义提出了深刻的思考，更洋溢着信任与付出的温暖光泽，而趣味横生的情节在让人会心大笑之外，还有满满的感动！
1606,76925,沉默,《沉默》内容简介为：德川幕府禁教时代。长崎海边村庄。葡萄牙耶稣会教士洛特里哥偷渡日本，暗查恩师因遭受“穴吊”而弃教一事。在传教与寻访的艰难过程中，洛特里哥经历了信仰与反叛、圣洁与背德、强权与卑微、受难与恐惧、坚贞与隐忍、挣扎与超脱等连绵冲突，最终在查明老师“叛教”真相的一刻，获得了对信仰的诠释与体验，向无边苍穹敞开了心扉……
1607,77013,異鄉人,我知道這世界我無處容身， 只是，你憑什麼審判我的靈魂？ 存在主義代表作․諾貝爾文學獎得獎小說․二十世紀法國文學經典 獨家授權․全新譯本 他們說，媽媽死了，我沒哭；這是無情，該死。 隔天就和女友廝混；這是不孝，該死。 挑撥朋友仇家互鬥；這是不義，該死。 我合該天地不容，人神共憤， 但你們企圖用來拯救我的那一套，又算什麼？ 我殺了人，只因為夏日陽光刺眼太熱。 世界總是喋喋不休地告訴人們，行為舉止甚至思想應該如何符合社會約定俗成的，種種道德規範下的節度。 但是，莫梭，一個居高臨下的鳥瞰者，冷靜自持，無動於衷，漠視七嘴八舌急於發表意見和批判的群眾。他倦於給出令眾人滿意的標準答案，他對合乎禮俗但不合於自己真實感受的事物，無法找到適當的對應方式和距離，於是，他被大加指責為無情、不孝、不義。 莫梭不知道在與世界衝撞的窘境下，自己存在的價值和意義。 他鳥瞰自己，也鳥瞰他人，探索內在情感與外在世界的關係，他還沒找到答案，如何給別人（何況是別人「想要的」）答案？ 在這種種荒謬的情境中，莫梭凸顯了「獨立的個人」的困窘。 在他沒找到答案之前，（可能窮極一輩子都在摸索）他注定是： 一個心靈上永遠的異鄉人，一個與既定的社會格格不入的局外人。 卡繆形塑的「現代荒謬英雄」莫梭於焉誕生， 深深地影響了後世無數孤獨靈魂，得以正視我們混亂、無依的處境。
1608,77050,死亡通知单,《死亡通知单》：十八年前，一起离奇的爆炸案，两个本可大有作为的年轻生命就此消亡，只留给死者的恋人和好友十八年的追念和自责 十八年后，爆炸案凶手再次现身网络，以Eumenides（复仇女神）为名发出死亡征集帖，由网民公投出他要杀死的对象。 接下来的一系列连环凶杀事件表明：这是一场由Eumenides一手导演的正义审判，也是一场他和警方的角逐游戏！而这场游戏，却一次次地以Eumenides的胜利而告终。 十八年后，作为当事人的罗飞终于再次介入此案，十八年前的隐秘案卷在他面前一层层解开了尘封…… 每个人都有着各自的秘密，每个人都在自己的道路上做出了选择，他们毫无例夕卜都在选择对自己最有利的前进方向。 第一轮交锋的结果，多年的秘密逐渐露出真相，人性的弱点在极端的环境中挣扎，令人震惊的答案让专案组的人不忍卒睹……而新一代死亡宣判者，年轻的Eumenides，他与罗飞的决战。才刚拉开序幕！
1609,77053,微微一笑很倾城,如果你“惨”遭抛弃后，忽然有个很强很拽很不可一世的男人向你求婚，你怎么反应？ 贝微微同学的反应是：“大神……你被盗号了么＝ ＝” 这个世界也太不真实了吧！ 前脚“前夫”才“移情别恋”娶了第一美女，后脚就有第一高手来求婚？还说要给一个更盛大的婚礼？名校计算机系的系花贝微微一边囧着，一边……飞快地嫁了。 如果一个被无数人仰望的传奇人物、名校顶尖牛人，第一次见面就反问你，“我们什么时候不是那种关系了”，你会怎么反应？ 那人出身世家，运动全能，外表风雅，气质清华，举止从容，本质……土匪……还傲慢得要死要活…… 这这这样的男人……忽然送上门…… 贝微微抵抗无力，只能被他拖着拽着往前走了……
1610,77076,认得几个字,89篇温馨逗趣之作，涵盖台版《认得几个字》+《送给孩子的字》 最终又落回于孩子们的生活情境。张大春渊博深厚的文字学和历史知识，以及浓浓的人文关怀，加上孩子们天真无邪的童言无忌，皆为这些我们看似熟悉的汉字做了既准确又生动，甚至有些意外的注解。而在小说家张大春的笔下，这些日常中父亲对儿女的教导、儿女与父亲的对谈也生出了无限的丰富乐趣，可谓既是有趣的家庭课堂，又是意味深长的情感教育。 “之所以误读、误写、误以为是，其深刻的心理因素是我们对于认字这件事想得太简单。”张大春在书中告诉我们，认字不仅对孩子们重要，对每个自以为长大了的大人同样重要。从我们熟之又熟的口头禅，到当红组合“纵贯线”的歌词，张大春悉数收入了《认得几个字》的认字谱系中，从而不断地问孩子、问自己、也问读者：你认得字吗？ 对于认字这件事，我们往往想得太简单。
1611,77124,动物农场,《动物农场》是奥威尔最优秀的作品之一，是一则入骨三分的反乌托邦的政治讽喻寓言。农场的一群动物成功地进行了一场“革命”，将压榨他们的人类东家赶出农场，建立起一个平等的动物社会。然而，动物领袖，那些聪明的猪们最终却篡夺了革命的果实，成为比人类东家更加独裁和极权的统治者。“多一个人看奥威尔，就多了一份自由的保障”，有论家如是说。
1612,77175,我兔斯基你,兔斯基是一只面无表情，完全靠肢体动作来表达情绪的兔子，几乎囊获了80后和90后的所有特征：富有想象力、自娱自乐、独立特行、反传统。也自带80后和90后所少有的优点：雍容、睿智、洒脱、富有洞察力。虽然看起来很困顿，内心却是很敏锐、强大、积极，那对象征性的眯眼和软耳，具有独特的解压作用，能消解人心灵负重。它自己的人生观和世界观已经能够成一种人生哲学，基本上可用一句话概括它的形象价值：用情绪改善人生，用想象力改变世界。
1613,77182,写作这回事,“Long live the King!”（一语双关，既是“国王万岁！”，又是“ 斯蒂芬·金万岁！”）美国《娱乐周刊》在《写作这回事》出版之际大声欢呼。 一半是有史以来最畅销的恐怖小说之王的人生回忆录，一半是国家图书奖终身成就奖文学大师的创作经验谈兼写作大师班。手把手教有志于写作的文学青年要备好哪些必要的装备，如何像发掘一架恐龙化石一般将一个好故事发展成型，如何“关门写作，开门改稿”，甚而至于少用被动语态、“通往地狱的路是副词铺就的”等等谆谆教导。一切有关文学与写作的高头讲章均化作“卑之无甚高论”的如话家常，而且全部从自己的创作经历出发，将众多金氏名著的创作过程公之于众，坦陈自己的私心好恶。 除此之外，本书在斯蒂芬·金的人生和创作生涯当中还具有独一无二的重要意义：1999年6月19日，斯蒂芬·金在外出散步时遭遇车祸，伤势危及生命。而这本回顾和总结自己的一生和创作经验的书还没写完，差一点真成了斯蒂芬·金的盖棺定论。在鬼门关转了一遭后，斯蒂芬·金在髋部粉碎性骨折、仍身受巨痛的情况下重新捡起笔来，艰难地续写《写作这回事》，坦陈：“写作对于我来说好比是一种信念坚持的行动，是面对绝望的挑衅反抗。此书的第二部分就是在这样的精神中写成的。正如我们小时候常说的那样，是我拼着老命写出来的。写作不是人生，但我认为有的时候它是一条重回人生的路径。”
1614,77204,信,故事的主角是一对父母早逝的兄弟。弟弟直贵，这个与社会格格不入的青年，在他的眼眸中存在着回避众人目光的理由——他的哥哥刚志为了替他筹学费而闯入民宅偷窃，失手杀人。刚志为此入狱服刑，兄弟俩只能用书信互相联络。哥哥在狱中为自己的罪赎罪，身为弟弟的直贵尽管无辜，却从此背上了“杀人犯的弟弟“身分，在这个社会上，一次又一次的被歧视，被驱逐……他失去了原先安静的校园生活，失去了原本可以在歌唱舞台上发光发热的机会，失去了初恋女友，他还能为自己哥哥所犯的罪失去多少？ 《信》是东野首部将笔触深入到罪犯家属心灵的作品，其实，《信》已经跳出类型、流派的格局限制，兼得犯罪小说、成长小说、言情小说、社会问题小说之趣，是部集大成的作品。
1615,77246,等云到,《蛤蟆的油》之续本    讲述《罗生门》之后的黑泽明 黑泽明导演让他的自传《蛤蟆的油》结束于1950年，正是他的电影《罗生门》为全世界认识的那一年。他在自传中说：“写自传的我不能穿过这个门（《罗生门》）再前进了。《罗生门》以后的我，要从《罗生门》之后我作品的人物中去认识。” 那一年，野上照代第一次遇见黑泽明，并开始了长达半个世纪的合作，被黑泽导演称为“我的左膀右臂”。她参与了黑泽导演《罗生门》之后几乎全部作品的拍摄，见证了这个伟大电影人的大起大落，故而本书实为《蛤蟆的油》之续本。通过野上照代的笔，黑泽导演的刚强与淡定，认真与从容，以及“等云到”的那份坚持，都一一在读者面前展现。 内文插图http://www.douban.com/photos/album/21107763/ 野上照代： 我多么希望能够再有一次机会，跟黑泽摄制组一起在外景地一边等云到，一边在火堆旁烤着火听黑泽先生闲聊，跟大家一起为微不足道的小事开怀大笑。然而，那已是不再复返的幸福时光。 如果黑泽明先生读了这本书，他一定会说：“那时的艰辛可不是这么回事，你还是不明白！”
1616,77295,刺猬的优雅,一个是不安分的女孩 生于富裕家庭、父亲是国会议员聪明得可以说是天才. 即便拥有看似完美的一切，却着实厌倦生活中的所有，小小眼睛已看透成人世的虚伪与空虚被老爱大惊小怪的妈妈误认为精神异常。面对荒谬的外在世界，她为自己订了个人生目标──在十三岁生日当天自杀，并放火烧了父母的豪宅…… 一个是人见人不爱的门房 在住满达官显贵、菁英分子的高级公寓，过着隐形人般的生活。耍笨、装丑、耍粗俗，这是她每天必须谨守的本份。在掩人耳目的背后，她的心灵密室塞满胡塞尔现象学、弗洛伊德、中世纪哲学…… 一少一老的奇异邂逅，她们如何蜕变、重生……
1617,77316,历史是个什么玩意儿1,本书是由“史上最牛历史老师”袁腾飞重新诠释中国古代史，将那些原本枯燥乏味的历史段落变得趣味横生，将原本趣味横生的历史段落变得精彩绝伦。在如同听相声般的快乐中汲取庞大的历史知识信息量，一本让人彻底赞成“读史可以明智”这句话的书，一版诲人不倦而又逗人不倦的最精彩历史文本。 说史条理分明，见解独到，旁征博引，焦点集中，信息量大，一部史书该有的优点全都具备。文风新颖特别，措辞犀利，锋芒毕露，一针见血，幽默风趣。除了文字内容之外，还插入了大量的彩色图片，采用四色印刷，集趣味性、知识性和可读性于一身。
1618,77397,水流云在,这是英若诚晚年的一本令人感动的自传，他是一位深受喜爱的演员、戏剧导演、翻译家和政治家，在“文化大革命”期间受到监禁，为求生存，使用各种方式，甚至曾装扮成士兵，私下留藏着笔记本。在这本自传中，他的回忆就从他的监狱岁月开始，他回忆了三年的监狱生活，困苦中夹杂着风趣，艰难中保持着乐观。然后开始叙说他的家族，叙述他的童年及所受教育的不平凡经历。最后讲他在戏剧、电影方面的职业生涯和文化外交上的作为。 本书回顾了英若诚一生中的种种传奇，也让我们领悟到一位风趣幽默、博学谦和、流淌着贵族血脉的艺术家的人生智慧。
1619,77398,迟到的间隔年,20世纪的六七十年代西方世界诞生了一批批青年人他们抵抗社会既有的各种制度和观念用公社式的和流浪的生活方式来表达他们对社会主流的不满.他们倡导和平非暴力反对战争;他们提倡”爱”寻求直接表达爱的方式的人际关系主张性开放;他们追求自由同时也依赖毒品.他们被当时的西方社会称为”颓废的一代”---嬉皮士.到了八十年代一部分嬉皮士开始回归他们一度反抗唾弃的社会重新找到自己的定位过起正常人的生活.从某些方面来说这可能也是嬉皮文化向主流文化妥协的结果. 只是不管嬉皮文化是多么地非主流嬉皮士的流浪式生活勾起了青年人对外面未知世界了解的渴望成为了青年环球旅行的导火索.于是就在中国的改革开放刚刚开始不久的八十年代 当一批批的嬉皮士回归社会的时候另一批欧洲青年背起背包又开始出行，在全球掀起了背包旅行热。甚至，西方的许多大学教育鼓励学生外出旅行，增长见识，拓展眼界。间隔年（The gap year）就在那个时候诞生的，间隔年是西方国家的青年在升学或者毕业之后工作之前，做一次长期的旅行(通常是一年)，让学生在步入社会之前体验社会的生活。在间隔年期间学生在旅行的同时通常也适当做一些与自己专业相关的工作或者一些非政府组织的志愿者工作他们相信，这样更加有利于学生找到更好的工作或者找到自己真正想要的工作，从而更好地融入社会。 第一次完全接触到间隔年这个概念是伊朗一个朋友来中国的时候带给我的一本关于间隔年的书---寂寞星球的<间隔年>.我觉得这个概念很好很适合我们中国当今的年轻人虽然我已经太”老”了. 不能说当初要远足的理由是因为间隔年这个概念当初的出走是因为需要而并非是什么东西触发了我的脑神经.但如果实在要给我的远足套上一个主题那也非间隔年莫属因为当初出来之前我已经联系好了印度中南部的一个艾滋病组织他们同意我到他们那里做两个月的志愿工. 我的上司是个好人他竟然同意给我三个月的假期让我去远足这是我始料未及的.于是当一切地因素都确定了下来之后2006年12月1日我离开我居住了将近7年的城市开始了我迟到的间隔年---三个月的迷你型间隔年.我原本的计划是花两个月的时间在印度做义工再花一个月到西藏旅行. 不料到了泰国之后很多事情预料未及耽搁了时间而我的迷你型间隔年也变成了一次辗转亚洲的远足从东南亚的泰国走到老挝从老挝到中国云南进入缅甸到印度巴基斯坦新疆西藏尼泊尔走访了6个国家一走便是13个月”间隔年”反而变得名副其实了. 我名副其实地间隔年名副其实地迟了到……
1620,77417,怪诞心理学,你走路的方式会透露出你的哪些性格？为什么女性的征婚广告最好由男性来写？全世界最好笑的笑话是什么？为什么有些人竟然会回忆起不曾发生过的事情？为什么女性驾驶员更容易超速行驶？夏天出生的人和冬天出生的人谁的运气更好一些？真心的笑容和虚假的笑容都打着哪些难以掩饰的烙印？…… 本书是作者和诸多卓越心理学家研究成果的结晶。它为读者打开了一扇重新认识自己和他人的窗户，书中的实验让我们意识到：其实人类的行为并不像我们想象的那么难以预测。这些独具匠心的实验读来一定会让你回味无穷、拍案叫绝，如果将其作为茶余饭后的谈资或用来搞活聚会气氛也会是一个不错的选择。
1621,77429,莫瑞斯,E·M·福斯特是20世纪英国最伟大的小说家之一。《莫瑞斯》创作于作家的全盛时期，可因为涉及同性爱，一直在作家身后的1971年才出版，成为这位小说大师最后公开出版的长篇小说。这部同性爱文学的经典之作也早已进入文学经典的殿堂。 莫瑞斯和克莱夫在青葱年岁于剑桥相识相恋，可是三年的相知相守后克莱夫却选择了仕途，娶了位贵族小姐，将这段感情生生离弃。仍旧坚守的莫瑞斯几乎精神崩溃，濒于自杀，在绝望中终于遇到不顾一切爱上他的猎场看守阿列克，真正的爱情使两人艰难地突破了阶级差异和社会禁忌的双重禁锢，幸福地生活在一起。根据小说改编的影片也成为影史经典。
1622,77513,告白,日本銷售破67萬冊 獲獎記錄 ★2009年本屋大賞第1名 ★第29回小說推理新人獎 ★週刊文春「2008年Mystery Best 10」第1名 ★寶島社「2009年這本推理小說真厲害！」第4名 當倫理和正義分歧，你該選哪邊？ 殺人者的與復仇者的心理演進，輪番敲擊著我們內心的道德尺度 一位中學女老師在校園游泳池內發現自己的四歲女兒意外溺斃，後來經她私下調查，原來是班上兩位學生謀殺的，但殺人動機實在荒唐。痛失愛女的老師辭職，不向警方申請重新調查，而在結業式那天向全班學生告白真相，並透露了她的復仇計畫，在學生們的心底種下恐懼的因子…… 作者利用《罪與罰》的反推理手法來心理分析新世代教育和校園犯罪，各篇章由受害者親人、嫌疑犯學生、嫌犯的家人及女同學等主觀視角分別告白，一步步逼近犯罪動機的核心，藉此也提出許多重要問題，像是師生親子關係如何有效溝通、校園犯罪的法律面和道德面的懲罰該如何拿捏、如何與疑似有問題的學生相處來預防犯罪、如何落實個別化人格教育、青少年犯罪的法律規章是否該檢討等等，小說適切地用個人的自白故事點出當今教育出了問題的因果所在。 全書的結局極具爭議，是「考驗大家的倫理觀和正義感」（本書日文版編輯平野優佳的話），《讀賣新聞》報導說很多人就是因為想跟別人討論一下這個結尾，而向身邊的人推薦此書。
1623,77515,春宵苦短，少女前進吧！,2009年日本最多人在讀他的書， 他，是最不正經的天才──森見登美彥！ 《春宵苦短，少女前進吧！》 ★★近年罕見，4項大獎肯定★★ 榮獲第20屆山本周五郎獎 2007年日本書店大獎第2名 2007年達文西雜誌讀者票選最愛小說第1名 2009年上半年度日本最多人閱讀小說第1名 「會讓人讀著讀著噗哧發笑的，只有森見登美彥才辦得到啊！」 電波系少女盈盈含笑，純情宅男哀嘆：「愛妳在心裡口難開......」，月色迷人，酒香撲鼻，且看他要如何展開一場夜夜夜迷的求愛大作戰？！ 我」對天真瀾漫的黑髮學妹一見鍾情，便自喻為「黑髮學妹的背影世界權威」，在京都「春天夜晚的熱鬧酒街」、「夏季午後的舊書市集」、「秋天熱鬧失控的學園祭」、「冬日感冒之神活躍的河原町」，癡心追隨她的身影。然而求愛之路上，各路搞怪天兵紛紛來攪局，有號稱「天狗」的奇異男子、住在華麗三層電車上的怪老人「李白」，還有「閨房調查團」、「舊書市集之神」、「內褲大頭目」......純情學長能順利贏得伊人芳心嗎？ 日本京都，這個古意盎然的神話之城，除了廟宇、陰陽師，更有醇酒、書香、旖旎幻想和濃濃人情味。 讀者諸賢：春宵苦短，把酒當歌，讀小說就該哇哈哈大笑啊！ 讓讀者打從肚皮裡幸福起來、色香味俱全的超有趣小說！ 森見登美彥的狂想世界，新奇、好玩，等你來探險！
1624,77614,雷蒙德·卡佛短篇小说自选集,卡佛一生作品以短篇小说和诗为主。这本自选集几乎包括了卡佛所有最重要的短篇小说，被誉为是“最卡佛”的卡佛小说集。本书总结了卡佛的写作生涯，见证了他堪比海明威、韦尔蒂、塞林格、契佛等当代美国名家的文学成就……这部自选集是来自内心最深处的声音。
1625,77661,萤,本书是村上春树1987年发表的短篇小说集，共五篇。其中1983年发表的《萤》是《挪威的森林》的前奏曲，四年后村上春树以此为基础写出了《挪》。另外几篇，《跳舞的小人》是有趣的求爱故事，《烧仓房》、《盲柳与睡女》描写人生的和无奈，表现了村上春树深沉的另一面。《三个德国幻想》则描写了两德统一前的柏林。
1626,77662,奇鸟行状录,本书是作者篇幅最大的小说三部曲。 失业者冈田亨的妻子久美子在其兄长、众议员，黑暗势力代表人物绵谷升的胁迫下失踪了。冈田身边来了许多怪人：女巫师、“意识娼妇”、失手使男友车祸死亡的少女、旧军人等。同时也发生了许多怪事。冈田到一口深井里冥思苦想后，出来在奇怪的母子“肉豆蔻”、“肉桂”的帮助下向绵谷升挑战，在虚幻中将其击伤，久美子又在现实中将其杀死。本书色彩诡异，规模宏大，虚实交叉，被称为当代的“一千零一夜”。
1627,77690,超越时空,当代物理学中一些非常重要而又艰深的思想，往往因为难以形象浅显地解说而不易为公众了解。本书作者不畏艰辛，用很生动的方式向读者展示了现代物理前沿之一——超空间理论。全书15章分为4篇，分别描述了超空间的研究历史，超空间理论通往爱因斯坦梦寐以求的“物理学圣杯”统一场论的可能性，通过超空间穿越时空的可能性的理论探讨，以及何时方能实际利用超空间理论所具有的潜在威力。详尽而又如此通俗地讲述这种理论，在本书之前尚未见先例。
1628,77725,神的孩子全跳舞,本书是村上春树最新的一部短篇小说集，2000年出版。共六篇。各篇都以1995年日本大阪、神户大地震为背景，描写经历巨变的人们对自己以往人生的重新认识。他们有的丢开过去的种种顾虑，终于与爱慕已久的女子共同生活，有的终于吐露了久积胸中的郁闷，获得了精神的自由；有的小人物在巨变面前发现了自己的力量，干出了惊天动地的壮举。本书体现了村上春树对人生的深层思考，被评价为是村上春树的转折期之作。
1629,77726,旋转木马鏖战记,村上春树以现实主义手法创作的小说，长篇中只有《挪威的森林》，短篇集中则是这本《旋转木马鏖战记》。这部短篇集是在《挪威的森林》（1987）之前的 1985年出版的，作为手法可以说是《挪威的森林》的前奏。村上春树后来自己也承认如果没有这次实践，恐怕永远不可能写出《挪威的森林》那部现实主义长篇。
1630,77883,春雪,《春雪》是三岛文学艺术美的升华。川端康成把《春雪》誉为现代的《源氏物语》，是作者“绚丽才华的升华”。三岛本人曾总结说：“《春雪》是王朝式的恋爱小说，即写所谓‘柔弱纤细’或‘和魂’”。 长篇小说，于1966年脱稿。超长篇巨作《丰饶之海》（四部曲）的第一部。 故事描写清显与聪子的爱情纠葛，因为清显在对聪子的爱慕中孕育着一种不安的情绪，聪子没有把握住他的感情，只得接受皇上的敕许，与治典亲王订了婚。此时清显通过友人本多与聪子保持联系，向聪子求爱，聪子在惶惑中与清显发生了关系。结局清显忧郁死去，聪子削发为尼。作者的这部作品在纯爱中也贯穿了“优雅的犯禁”和“亵渎的快乐”的对立，并在这种对立中发现美、创造美，又毁灭了美。在这里，三岛将他的浪漫、唯美与古典主义发挥到了尽美之境。小说也因而浸润着东方艺术的神秘色彩。
1631,77991,目送,目送共由七十四篇散文组成，是为一本极具亲情、感人至深的文集。由父亲的逝世、母亲的苍老、儿子的离开、朋友的牵挂、兄弟的携手共行，写出失败和脆弱、失落和放手，写出缠绵不舍和绝然的虚无。正如作者所说：“我慢慢地、慢慢地了解到，所谓父女母子一场，只不过意味着，你和他的缘分就是今生今世不断地在目送他的背影渐行渐远。你站在小路的这一端，看着他逐渐消失在小路转弯的地方，而且，他用背影默默地告诉你，不用追。”
1632,78265,幻夜,《白夜行》姊妹篇   2004年入围第131届直木奖 是什么样的过去，造就了她的魔性？ 是什么样的幻影，操纵着他的灵魂？ 我们只能走在幻夜的路上，即使四周明亮有如白昼，那也仅是假象。 就算与你共度的每个夜晚都是幻夜，我也愿为你化身为影，至死不渝！ 地震之后，宛如人间炼狱的断壁残垣中，水原雅也借机杀了舅舅，却被一神秘女子当场目击，她答应为水原终生保守秘密。 他们相偕前往东京，然而等待他们的，却是从此再无一丝太阳的无边幻夜：凡是接近过她的人，都遭逢厄运；凡是触碰过她过去的人，都不知所踪…… 她，到底是谁？
1633,78299,当我们谈论爱情时我们在谈论什么,《当我们谈论爱情时我们在谈论什么》出版于1981年，是雷蒙德•卡佛的成名之作，同时也是其最负盛名的代表作。本书由十七篇短篇小说组成，讲述了如餐馆女招待、锯木厂工人、修车工、推销员和汽车旅馆管理员等社会底层的体力劳动者的生活。这些普通人有着普通人的愿望，做着再普通不过的事情，但他们发现自己在为生存而挣扎，无法获得在常人看来并不远大的人生目标。他们的生活中充满了窘困和不如意，婚姻破裂，失业，酗酒，破产。卡佛用“极简”的遣词、冷静疏离的叙事，表现了现代社会中人的边缘性以及现代人脆弱的自我意识。
1634,78311,最初的爱情 最后的仪式,全书由八个短篇组成，分别从八个位于童年、青春期和青年等不同阶段的男性视角出发，以意识和潜意识交接地带的经验为揭示对象，有时荒唐，有时伤感，有时温柔，有时骇人，有时魔幻，却都无限接近真实，接近每个人的内心。 麦克尤恩素来擅长以冷静细腻的笔触打磨幽暗题材，赋予其精妙无双的质感。八个故事各如黑晶棱镜之一面，折射出日常生活中平凡人性所可能误陷的种种魔怔与梦魇。平地与深渊，生与死，真实与玄幻，伦常与变态之间的界限恍若蛛丝般轻薄，看后令人或怅然或倒吸凉气，同时又觉得其魔力不可抗拒。 以如此短薄篇幅，麦克尤恩却惊才遽现，征服了文坛。所录每一篇都可谓杰作，令人过目难忘。此书是阅读和了解这位天才作家的最佳切入点。 《最初的爱情，最后的仪式》是麦克尤恩的处女作与成名作。
1635,78316,女生徒,本书收录了太宰治的《皮肤与心》、《叶樱与魔笛》、《蟋蟀》、《女生徒》、《货币》、《千代女》、《十二月八日》、《雪夜的故事》等14部短篇小说。其中《女生徒》是太宰治晚年的重要作品，这部短篇小说用少女独白式的口吻，用细腻的笔法展示了少女从早至晚的心情变化，当时受到了川端康成等文学巨擘的热烈赞赏。《女生徒》曾获得过第四届北村透谷奖。
1636,78317,人间失格,《人间失格》是日本著名小说家太宰治最具影响力的小说作品，同时也是糸色望（注：动漫《再见！绝望先生》的主角）老师日常生活必备的读物之一。另外在日本轻小说《文学少女》第一卷中被大量提及。《人间失格》（又名《丧失为人的资格》）发表于1948年，是一部自传体的小说，纤细的自传体中透露出极致的颓废，毁灭式的绝笔之作。太宰治巧妙地将自己的人生与思想，隐藏于主角叶藏的人生遭遇，藉由叶藏的独白，窥探太宰治的内心世界，一个“充满了可耻的一生”。在发表这部作品的同年，太宰治就自杀身亡。
1637,78568,剪刀男,迷恋着美少女的体温， 却又憧憬死亡的怀抱， 徘徊在强烈的杀人欲望和自杀愿望的阴暗夹缝中…… 剪刀男终于找到了完美的第三名牺牲者。 正欲下手之际，却阴错阳差地成了尸体发现者！ “我可以承认杀了前两人，但绝对不想因为没做的事情而被抓！” 荣获第十三届梅菲斯特大奖 横扫日本三大最权威榜单—— 「本格推理小说BEST 10！」第二名 「这本推理小说了不起！」第九名 「周刊文春推理小说BEST 10！」第十名
