,movieId,title,genres,plot
1639,3355,"Ninth Gate, The (2000)",Thriller,"A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones."
1640,3357,East-West (Est-ouest) (1999),Drama|Romance,"In June 1946, Stalin invites the Russian exiled from the 1917 Revolution to return home. When the ships comes ashore in Odessa, the passengers are divided in two groups and one of them is executed. Among the survivors are Dr. Aleksei Golovin, his French wife Marie and their young son. Marie is accused to be a spy, her French passport is torn up and Aleksei accepts to move to Kyiv with his family to save her. They are sent to a room in a communal house and soon Marie befriends the super, an old woman who speaks French. But she is denounced and killed by the government agents. Marie feels guilty and brings her grandson Sasha Vasilyev, who will be evicted, to live in her room with her family. Marie wants to return to her family in France, but Aleksei explains that they are imprisoned in Russia. Marie tries a contact with the leftist French actress Gabrielle Develay to ask for help to leave the USSR. While Marie gets distant from her husband, she gets closer to Sacha, who is a great swimmer and the only chance to Marie contact her family."
1641,3358,Defending Your Life (1991),Comedy|Romance,"In an afterlife way station resembling a major city, the lives of the recently-deceased are examined in a court-like setting."
1642,3359,Breaking Away (1979),Drama,A small-town boy obsessed with the Italian cycling team vies for the affections of a college girl.
1643,3360,Hoosiers (1986),Drama,A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.
1644,3361,Bull Durham (1988),Comedy,A fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.
1645,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,"Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
1646,3363,American Graffiti (1973),Comedy|Drama,A couple of high school grads spend one final night cruising the strip with their buddies before they go off to college.
1647,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,"A major heist goes off as planned, but then double crosses, bad luck and solid police work cause everything to unravel."
1648,3365,"Searchers, The (1956)",Western,An American Civil War veteran embarks on a journey to rescue his niece from the Comanches.
1649,3366,Where Eagles Dare (1969),Action|Adventure|War,"Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on."
1650,3368,"Big Country, The (1958)",Romance|Western,"A New Englander arrives in the Old West, where he becomes embroiled in a feud between two families over a valuable patch of land."
1651,3371,Bound for Glory (1976),Drama,The early life of Woody Guthrie as a vagabond folk singer.
1652,3379,On the Beach (1959),Drama,"After a global nuclear war, the residents of Australia must come to terms with the fact that all life will be destroyed in a matter of months."
1653,3384,"Taking of Pelham One Two Three, The (1974)",Action,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?"
1654,3386,JFK (1991),Drama|Mystery,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.
1655,3388,Harry and the Hendersons (1987),Comedy,The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.
1656,3396,"Muppet Movie, The (1979)",Children's|Comedy,"Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit."
1657,3397,"Great Muppet Caper, The (1981)",Children's|Comedy,"Kermit the Frog, The Great Gonzo, and Fozzie Bear are reporters who travel to Britain to interview a rich victim of jewel thieves and help her along with her secretary, Miss Piggy."
1658,3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.
1659,3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,"Big Bird is sent to live far from Sesame Street by a pesky social worker named Miss Finch. Unhappy, he runs away from there, prompting the rest of the Sesame Street gang to go on a cross-country journey to find him."
1660,3404,Titanic (1953),Action|Drama,An unhappily married couple struggle to deal with their problems while on board the ill-fated ship.
1661,3405,"Night to Remember, A (1958)",Action|Drama,"On its maiden voyage in April 1912, the supposedly unsinkable RMS Titanic hits an iceberg in the Atlantic Ocean."
1662,3406,Captain Horatio Hornblower (1951),Action|Adventure|War,"During the Napoleonic wars, a British Navy Captain has adventures in Central American waters."
1663,3408,Erin Brockovich (2000),Drama,An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.
1664,3409,Final Destination (2000),Drama|Thriller,"Alex Browning is among a group of high school students readying themselves for a trip to Europe. When he suddenly has a premonition their airplane will crash, he screams to warn the others but instead he is thrown off of the plane."
1665,3412,"Bear, The (1988)",Adventure,An orphan bear cub hooks up with an adult male as they try to dodge human hunters.
1666,3415,"Mirror, The (Zerkalo) (1975)",Drama,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation."
1667,3416,"Trial, The (Le Proc�s) (1963)",Drama,"An unassuming office worker is arrested and stands trial, but he is never made aware of his charges."
1668,3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,"During the 1700s, pirate Captain Vallo seizes a British warship and gets involved in various money-making schemes involving Caribbean rebels led by El Libre, British envoy Baron Jose Gruda, and a beautiful courtesan named Consuelo."
1669,3418,Thelma & Louise (1991),Action|Drama,"Two best friends set out on an adventure, but it soon turns around to a terrifying escape from being hunted by the police, as these two girls escape for the crimes they committed."
1670,3420,...And Justice for All (1979),Drama|Thriller,"A lawyer is forced to defend a guilty judge, while defending other innocent clients, and trying to find punishment for the guilty and provide justice for the innocent."
1671,3421,Animal House (1978),Comedy,"At a 1962 college, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him."
1672,3422,She's Gotta Have It (1986),Comedy|Romance,Story of a woman and her three lovers.
1673,3424,Do the Right Thing (1989),Comedy|Drama,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence."
1674,3425,Mo' Better Blues (1990),Drama,Jazz trumpeter Bleek Gilliam makes questionable decisions in his professional and romantic lives.
1675,3426,Jungle Fever (1991),Drama|Romance,Friends and family of a married black architect react in different ways to his affair with an Italian secretary.
1676,3429,Creature Comforts (1990),Animation|Comedy,A humourous and thought provoking view of what animals in zoos might be thinking about their captivity and surroundings.
1677,3430,Death Wish (1974),Action|Drama,A New York City architect becomes a one-man vigilante squad after his wife is murdered by street punks in which he randomly goes out and kills would-be muggers on the mean streets after dark.
1678,3435,Double Indemnity (1944),Crime|Film-Noir,An insurance representative lets himself be talked by a seductive housewife into a murder/insurance fraud scheme that arouses the suspicion of an insurance investigator.
1679,3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.
1680,3441,Red Dawn (1984),Action|War,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces."
1681,3444,Bloodsport (1988),Action,"""Bloodsport"" follows Frank Dux, an American martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in Hong Kong where fights to the death can occur."
1682,3447,"Good Earth, The (1937)",Drama,"Although married Chinese farmers Wang and O-Lan initially experience success, their lives are complicated by declining fortunes and lean times, as well as the arrival of the beautiful young Lotus."
1683,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,"In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam."
1684,3450,Grumpy Old Men (1993),Comedy,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.
1685,3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,A couple's attitudes are challenged when their daughter introduces them to her African-American fiancé.
1686,3452,Romeo Must Die (2000),Action|Romance,An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.
1687,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,"The story of Mohammed, a blind Iranian boy and his father, Hashem, who is always oscillating between accepting his son as he is and abandoning him, as he represents a burden for him, after the loss of his wife."
1688,3457,Waking the Dead (1999),Drama,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge."
1689,3461,Lord of the Flies (1963),Adventure|Drama|Thriller,Schoolboys marooned on a Pacific island create their own savage civilization.
1690,3462,Modern Times (1936),Comedy,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.
1691,3466,Heart and Souls (1993),Comedy|Fantasy,An unhappy businessman finds a new sense of purpose after he's tasked with helping a quartet of ghosts fulfill their last wishes before moving on to the afterlife.
1692,3467,Hud (1963),Drama|Western,"Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash."
1693,3468,"Hustler, The (1961)",Drama,An up-and-coming pool player plays a long-time champion in a single high-stakes match.
1694,3469,Inherit the Wind (1960),Drama,"Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution."
1695,3470,Dersu Uzala (1974),Adventure|Drama,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.
1696,3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,"Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO."
1697,3475,"Place in the Sun, A (1951)",Drama|Romance,A poor boy gets a job working for his rich uncle and ends up falling in love with two women.
1698,3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death."
1699,3477,Empire Records (1995),Comedy|Drama,Twenty-four hours in the lives of the young employees at Empire Records when they all grow up and become young adults thanks to each other and the manager. They all face the store joining a chain store with strict rules.
1700,3478,"Bamba, La (1987)",Drama,Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.
1701,3479,Ladyhawke (1985),Adventure|Fantasy|Romance,"The thief Gaston escapes the dungeon of medieval Aquila through the latrine. Soldiers are about to kill him when Navarre saves him. Navarre, traveling with his spirited hawk, plans to kill the bishop of Aquila with help from Gaston."
1702,3480,Lucas (1986),Drama,"A socially inept fourteen-year-old experiences heartbreak for the first time when his two best friends - Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love - fall for each other."
1703,3481,High Fidelity (2000),Comedy,"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress."
1704,3483,"Road to El Dorado, The (2000)",Animation|Children's,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado."
1705,3484,"Skulls, The (2000)",Thriller,"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price."
1706,3487,"Dorado, El (1967)",Western,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old Indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water."
1707,3489,Hook (1991),Adventure|Fantasy,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy."
1708,3494,True Grit (1969),Adventure|Western,"A drunken, hard-nosed U.S. Marshal and a Texas Ranger help a stubborn teenager track down her father's murderer in Indian Territory."
1709,3498,Midnight Express (1978),Drama,"Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison."
1710,3499,Misery (1990),Horror,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse."
1711,3501,Murphy's Romance (1985),Comedy|Romance,"Emma moves to a ranch with her son after a divorce and befriends the older Murphy, but things turn complicated when her ex shows up."
1712,3502,My Life (1993),Drama,A terminally ill man prepares for his death.
1713,3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.
1714,3504,Network (1976),Comedy|Drama,A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.
1715,3505,No Way Out (1987),Thriller,A coverup and witchhunt occur after a politician accidentally kills his mistress.
1716,3506,North Dallas Forty (1979),Comedy|Drama,A satire of American professional football in which a veteran pass-catcher's individuality and refusal to become part of the team family is bitterly resented by his disciplinarian coaches.
1717,3507,"Odd Couple, The (1968)",Comedy,"Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day."
1718,3508,"Outlaw Josey Wales, The (1976)",Western,Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.
1719,3510,Frequency (2000),Drama|Thriller,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences."
1720,3512,Return to Me (2000),Drama|Romance,A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.
1721,3513,Rules of Engagement (2000),Drama|Thriller,An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.
1722,3515,Me Myself I (2000),Comedy,"Pamela Drury is unhappy and alone. On her birthday she stumbles across a photo of Robert Dickson and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've had, but is the grass on the other side always greener?"
1723,3516,"Bell, Book and Candle (1958)",Comedy|Romance,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead."
1724,3519,Force 10 from Navarone (1978),Action|War,"During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy."
1725,3521,Mystery Train (1989),Comedy|Crime|Drama,Three stories are connected by a Memphis hotel and the spirit of Elvis Presley.
1726,3524,Arthur (1981),Comedy|Romance,"Alcoholic billionaire playboy Arthur Bach must marry a woman he does not love, or he will be cut off from his $750,000,000 fortune. But when Arthur falls in love with a poor waitress, he must decide if he wants to choose love or money."
1727,3525,Bachelor Party (1984),Comedy,A soon-to-be-married man's friends throw him the ultimate bachelor party.
1728,3526,Parenthood (1989),Comedy|Drama,"The Buckmans are a midwestern family all dealing with their lives: estranged relatives, raising children, pressures of the job, and learning to be a good parent and spouse."
1729,3527,Predator (1987),Action|Sci-Fi|Thriller,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.
1730,3528,"Prince of Tides, The (1991)",Drama|Romance,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.
1731,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.
1732,3534,28 Days (2000),Comedy,A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.
1733,3535,American Psycho (2000),Comedy|Horror|Thriller,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
1734,3536,Keeping the Faith (2000),Comedy|Romance,"Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance."
1735,3538,East is East (1999),Comedy,"In early 1970s England, a Pakistani father finds the authority he has previously maintained challenged by his increasingly Anglicized children."
1736,3539,"Filth and the Fury, The (2000)",Documentary,"A film about the career of the notorious punk rock band, the Sex Pistols."
1737,3543,Diner (1982),Comedy|Drama,A group of college-age buddies struggle with their imminent passage into adulthood in 1959 Baltimore.
1738,3545,Cabaret (1972),Musical|War,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.
1739,3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,A former child star torments her paraplegic sister in their decaying Hollywood mansion.
1740,3547,Prick Up Your Ears (1987),Drama,"Biographer John Lahr is writing a book about playwright Joe Orton. Joe and Kenneth meet at drama school and live together for ten years as lovers and collaborators. Both want to be writers, but only one of them is successful."
1741,3548,Auntie Mame (1958),Comedy|Drama,An orphan goes to live with his free-spirited aunt. Conflict ensues when the executor of his father's estate objects to the aunt's lifestyle.
1742,3549,Guys and Dolls (1955),Musical,"In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game."
1743,3550,"Hunger, The (1983)",Horror,"A love triangle develops between a beautiful yet dangerous vampire, her cellist companion, and a gerontologist."
1744,3551,Marathon Man (1976),Thriller,"A history student becomes caught in the middle of a dangerous international plot involving Nazis, stolen jewels, and government agents."
1745,3552,Caddyshack (1980),Comedy,An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.
1746,3554,Love and Basketball (2000),Drama|Romance,Monica and Quincy love and play basketball together through many life challenges from childhood to adulthood.
1747,3555,U-571 (2000),Action|Thriller,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.
1748,3556,"Virgin Suicides, The (1999)",Comedy|Drama,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents in suburban Detroit in the mid 1970s."
1749,3565,Where the Heart Is (2000),Comedy|Drama,"A pregnant seventeen-year-old rebuilds her life after being abandoned by her boyfriend at a Walmart in Sequoyah, Oklahoma."
1750,3566,"Big Kahuna, The (2000)",Comedy|Drama,"Two veteran salesmen dissect a sales pitch to a particular client, through their young protégé."
1751,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,"The group of people gather at the house in Copenhagen suburb to break all the limitations and to bring out the ""inner idiot"" in themselves."
1752,3571,Time Code (2000),Drama,Four frames of simultaneous action that alternately follow a smitten lesbian lover as she obsesses over her partner's dalliances and the tense goings-on of a Hollywood film production company.
1753,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,A cop and an FBI agent race for answers after law abiding people suddenly become violent criminals.
1754,3578,Gladiator (2000),Action|Drama,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.
1755,3591,Mr. Mom (1983),Comedy|Drama,"After he's laid off, a husband switches roles with his wife. She returns to the workforce, and he becomes a stay-at-home dad, a job he has no clue how to do."
1756,3594,Center Stage (2000),Drama,A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.
1757,3598,Hamlet (2000),Drama,Modern-day New York City adaptation of Shakespeare's immortal story about Hamlet's plight to avenge his father's murder.
1758,3599,Anchors Aweigh (1945),Comedy|Musical,A pair of sailors on leave try to help a movie extra become a singing star.
1759,3604,Gypsy (1962),Musical,"Based on the Broadway hit about the life and times of burlesque dancer Gypsy Rose Lee and her aggressive stage mother, Mama Rose."
1760,3606,On the Town (1949),Musical,Three sailors wreak havoc as they search for love during a whirlwind 24-hour leave in New York City.
1761,3608,Pee-wee's Big Adventure (1985),Comedy,"When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life."
1762,3613,Things Change (1988),Comedy,Shoe-shiner Gino is hired to take the rap for a mafia murder. Two-bit gangster Jerry watches over Gino and gives him a weekend to remember.
1763,3614,Honeymoon in Vegas (1992),Comedy|Romance,"Jack loses $65,000 in poker in Las Vegas, where he's marrying Betsy. The wedding will have to wait as the poker winner wants the weekend with Betsy to cancel the debt. She accepts. Whom will she marry?"
1764,3615,Dinosaur (2000),Animation|Children's,An orphaned dinosaur raised by lemurs joins an arduous trek to a sanctuary after a meteorite shower destroys his family home.
1765,3617,Road Trip (2000),Comedy,Four college buddies embark on a road trip to retrieve an illicit tape mistakenly mailed to a female friend.
1766,3618,Small Time Crooks (2000),Comedy,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.
1767,3619,"Hollywood Knights, The (1980)",Comedy,"Led by their comedic leader, Turk, the Hollywood Knights car club raise hell throughout Beverly Hills on Halloween Night, 1965."
1768,3622,"Twelve Chairs, The (1970)",Comedy,"In 1920s Soviet Russia, a fallen aristocrat, a priest and a con artist search for a treasure of jewels hidden inside one of twelve dining chairs, lost during the revolution."
1769,3623,Mission: Impossible 2 (2000),Action|Thriller,"IMF agent Ethan Hunt is sent to Sydney to find and destroy a genetically modified disease called ""Chimera""."
1770,3624,Shanghai Noon (2000),Action,"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss."
1771,3627,Carnival of Souls (1962),Horror|Thriller,"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival."
1772,3629,"Gold Rush, The (1925)",Comedy,A prospector goes to the Klondike in search of gold and finds it and more.
1773,3633,On Her Majesty's Secret Service (1969),Action,James Bond woos a mob boss' daughter and goes undercover to uncover the true reason for Ernst Stavro Blofeld's allergy research in the Swiss Alps involving beautiful women from around the world.
1774,3634,Seven Days in May (1964),Thriller,United States military leaders plot to overthrow the President because he supports a nuclear disarmament treaty and they fear a Soviet sneak attack.
1775,3635,"Spy Who Loved Me, The (1977)",Action,"James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. agent whose lover he killed."
1776,3638,Moonraker (1979),Action|Romance|Sci-Fi,"James Bond investigates the mid-air theft of a space shuttle, and discovers a plot to commit global genocide."
1777,3639,"Man with the Golden Gun, The (1974)",Action,"James Bond is targeted by the world's most expensive assassin, while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder."
1778,3649,American Gigolo (1980),Drama,"A Los Angeles male escort, who mostly caters to an older female clientèle, is accused of a murder which he did not commit."
1779,3653,"Endless Summer, The (1966)",Documentary,"The crown jewel to ten years of Bruce Brown surfing documentaries. Brown follows two young surfers around the world in search of the perfect wave, and ends up finding quite a few in addition to some colorful local characters."
1780,3654,"Guns of Navarone, The (1961)",Action|Drama|War,"A team of allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers."
1781,3658,Quatermass and the Pit (1967),Sci-Fi,"A mysterious artifact is unearthed in London, and famous scientist Bernard Quatermass is called into to divine its origins and explain its strange effects on people."
1782,3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,"Psychics find themselves plotted against by a former colleague, who committed suicide after discovering animated, murderous puppets."
1783,3668,Romeo and Juliet (1968),Drama|Romance,"When two young members of feuding families meet, forbidden love ensues."
1784,3671,Blazing Saddles (1974),Comedy|Western,"In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary."
1785,3675,White Christmas (1954),Musical,A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.
1786,3676,Eraserhead (1977),Drama|Horror,"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child."
1787,3677,Baraka (1992),Documentary,A collection of expertly photographed scenes of human life and religion.
1788,3678,"Man with the Golden Arm, The (1955)",Drama,A junkie must face his true self to kick his drug addiction.
1789,3679,"Decline of Western Civilization, The (1981)",Documentary,"A look into the Los Angeles punk rock scene, that was largely ignored by the rock music press of the time."
1790,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,"Documentary showcase, what life was like for the music artists living during the Los Angeles Heavy Metal scene in the mid and late 1980s."
1791,3681,For a Few Dollars More (1965),Western,Two bounty hunters with the same intentions team up to track down a Western outlaw.
1792,3682,Magnum Force (1973),Western,"San Francisco Inspector ""Dirty"" Harry Callahan is on the trail of vigilante Police Officers who are not above going beyond the law to kill the city's undesirables."
1793,3683,Blood Simple (1984),Drama|Film-Noir,"The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered."
1794,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer."
1795,3685,Prizzi's Honor (1985),Comedy|Drama|Romance,Two professional assassins fall in love.
1796,3686,Flatliners (1990),Thriller,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives."
1797,3688,Porky's (1981),Comedy,"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them."
1798,3693,"Toxic Avenger, The (1985)",Comedy|Horror,Tromaville has a monstrous new hero. The Toxic Avenger is born when meek mop boy Melvin falls into a vat of toxic waste. Now evildoers will have a lot to lose.
1799,3697,Predator 2 (1990),Action|Sci-Fi|Thriller,"The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles."
1800,3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,"In a dystopian America, a falsely convicted policeman gets his shot at freedom when he must forcibly participate in a TV game show where convicts, runners, must battle killers for their freedom."
1801,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,An alien takes the form of a young widow's husband and makes her drive him across the country. The government tries to stop them.
1802,3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,A mute alien with the appearance of a black human is chased by outer-space bounty hunters through the streets of Harlem.
1803,3701,Alien Nation (1988),Crime|Drama|Sci-Fi,"In 1988, Earth makes the first contact with an alien civilization. In 1991, these aliens, known as Newcomers, slowly begin to be integrated into human society after three years of quarantine."
1804,3702,Mad Max (1979),Action|Sci-Fi,"In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang."
1805,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits."
1806,3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,"After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen."
1807,3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,A private investigator is hired by a man who calls himself Louis Cyphre to track down a singer named Johnny Favorite. But the investigation takes an unexpected and somber turn.
1808,3707,Nine 1/2 Weeks (1986),Drama,A woman becomes involved with a man she barely knows. Complications develop during their sexual escapades.
1809,3708,Firestarter (1984),Horror|Thriller,A couple who participated in a potent medical experiment gain telepathic ability and then have a child who is pyrokinetic.
1810,3712,Soapdish (1991),Comedy,"An ambitious television soap actress connives with her producer to scuttle the career of the show's long-time star, but nothing works as they plan."
1811,3713,"Long Walk Home, The (1990)",Drama,"Two women, black and white, in 1955 Montgomery Alabama, must decide what they are going to do in response to the famous bus boycott led by Martin Luther King."
1812,3717,Gone in 60 Seconds (2000),Action|Crime,A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.
1813,3718,American Pimp (1999),Documentary,"Street pimps, all of them African-American, discuss their lives and work: getting started, being flamboyant, pimping in various U.S. cities, bringing a woman into their group, taking a woman from another pimp, and the rules and regulations of pimping. The men are clear: it's about money. The women work every night, hustle hard, turn over all their earnings, and steal anything they can from clients. We meet a few of the women, who tell us what they want from a pimp. We also listen to a women who's legally employed at a Nevada brothel; we meet her White boss, a legal pimp. He and the street pimps, some of whom are now retired, make the case for legalizing the trade."
1814,3720,Sunshine (1999),Drama,The fate of a Hungarian Jewish family throughout the 20th century.
1815,3723,Hamlet (1990),Drama,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge."
1816,3724,Coming Home (1978),Drama|War,A woman whose husband is fighting in Vietnam falls in love with another man who suffered a paralyzing combat injury there.
1817,3725,American Pop (1981),Animation|Musical,The story of four generations of a Russian Jewish immigrant family of musicians whose careers parallel the history of American popular music in the 20th century.
1818,3726,Assault on Precinct 13 (1976),Action|Thriller,"An unlikely partnership between a Highway Patrol Officer, two criminals and a station secretary is formed to defend a defunct Los Angeles precinct office against a siege by a bloodthirsty street gang."
1819,3727,Near Dark (1987),Comedy|Horror,A small-town farmer's son reluctantly joins a traveling group of vampires after he is bitten by a beautiful drifter.
1820,3728,One False Move (1991),Thriller,A small town police chief awaits the arrival of a gang of killers.
1821,3729,Shaft (1971),Action|Crime,Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.
